id,translatedSet,src,tgt
8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.
8505,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,थोड़ी सी मदद,Some help
8504,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,प्रिय,dear
8503,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"जो भी हो , तुम जानती ही हो कि तुम कौन हो","whatever happens , you know who you are"
8502,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,और यूँ भी तुम यह पत्र कभी नहीं देख पाओगी,and even though you will never be able to see this letter
8501,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"मैडम ने कहा था कि मुझे तुम्हारी मदद करनी है और तुम्हें यह दिखाना है कि स्कूल में कौन सी जगह कहाँ है , क्योंकि तुम स्कूल में नई आई हो","Madam said , "" I have to help you and show you what is where in school , because you are new to the school"
8500,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,लेकिन उन्होंने मुझे इस बारे में और कुछ नहीं बताया था,But they didn't tell me anything else about this
8499,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"स्कूल से घर लौटते हुए अली , गौरव , सुमी और रानी , मुझसे बार - बार मेरी इस नई ज़िम्मेदारी के बारे में पूछते रहे","on the way back from school to home, Gaurav, Ali, Sumee, and Raani kept on asking me about this responsibility repeatedly"
8498,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"मैंने बात टालने की कोशिश की , लेकिन मुझे तो मालूम था कि मुझे क्या काम सौंपा गया है",I tried to avoid the topic but I was aware of the task I was given
8497,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,मैंने उनसे कहा कि पता नहीं तुम लोग किस चीज़ के बारे में बात कर रहे हो,"I told them, I don't know what are you talking about"
8496,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,लेकिन यह बात सच नहीं थी,But it was not true
8495,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,मुझे अच्छी तरह पता था कि वे किस के बारे में पूछ रहे हैं,I knew very well who were they asking about
8494,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"देखो न , तुम्हारी वजह से मुझे अपने दोस्तों से झूठ बोलना पड़ा","Look, I had to lie to my friends because of you"
8493,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"तुम्हारा , मैं कहो कैसी हो , माँ कहती है कि लोगों को घूरना अच्छी बात नहीं है",mother says it's not a good thing to stare at other people
8492,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,लेकिन मैं तो देखता हूँ कि सभी तुम्हें घूरते हैं,but I see that everybody stares at you
8491,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"वे मुझे भी घूरते हैं क्योंकि मुझे तुम्हारे साथ रहना होता है , तुम्हारा ध्यान रखने के लिए",they also stare at me because I have to stay with you to take care of you
8490,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,तुम हमारे स्कूल में क्यों आइं,Why do you come to our school ?
8489,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,तुमने अपनी पढ़ाई उसी स्कूल में जारी क्यों नहीं रखी जहाँ तुम पहले पढ़ती थीं,Why did you not keep going to the school where you were going earlier
8488,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,जानती हो कल क्या हुआ,do you know what happened yesterday?
8487,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"गौरव , अली और सातवीं कक्षा के उनके दो और दोस्त स्कूल की छुट्टी के बाद मेरे पीछे पड़ गए","Gaurav, Ali and their two more friends from seventh grade came after me after school was over"
8486,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,तुम समझ ही गई होगी कि वह क्या जानना चाहते होंगे,you must have understood what they wanted to know
8485,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,उन्होंने मेरा बस्ता छीन लिया और वापस नहीं दे रहे थे,They snatched my bag and were not returning it
8484,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,बाद में उन्होंने उसे सड़क किनारे झाड़ियों में फेंक दिया,Later they threw it into the bushes on the roadside .
8483,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,उसे लाने के लिए मुझे घिसटते हुए ढलान पर जाना पड़ा,I had to drag on the slope to bring it 
8482,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,मेरी कमीज़ फट गई और माँ ने मुझे डाँटा,My shirt is torn and mother scolded me
8481,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,यह सब तुम्हारी ही वजह से हुआ,All this happened because of you .
8480,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"मैं हैलो , मैं सबसे कहता हूँ कि वे जो कुछ भी जानना चाहते हैं ख़ुद तुमसे ही पूछ लें","I say hello, I tell everybody to ask you whatever they want to know"
8479,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,मुझसे पूछने का क्या मतलब,what's the point of asking me
8478,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,मुझे कैसे पता हो सकता है कि तुम्हारे पास वह चीज क्यों है और वह कैसे काम करती है,How can I know why you have it and how it works
8477,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,सच कहूँ तो ख़ुद मैं भी यह बात जानना चाहता हूँ और मेरे मन में भी वही सवाल हैं जो लोग तुम्हारे बारे में मुझसे पूछते हैं,"Honestly, even I want to know and I have these questions in my mind which other people ask me about you"
8476,Test User 1001 | A Helping Hand PE L4 | Hindi -> English,"हाँ , मैंने पहले दिन ही , जब तुम कक्षा में आई थीं , गौर किया था कि तुम एक ही हाथ से सारे काम करती हो और तुम्हारा बायाँ हाथ कभी हिलता भी नहीं","yes, on first day itself, when you came to class, I observed that you did all your work with one hand and your left hand did not even move"
